t	x	y
111.	0	0.0006401283796062566
111.125	0	-0.0003185255968524385
111.25	0	-0.0003235922929925846
111.375	0	0.000167275978529146
111.5	0	-0.0006681138234503741
111.625	0	-0.0023559337421870316
111.75	0	0.0007754445361275305
111.875	0	0.0007839285659960633
112.	0	-0.0007074637464279693
112.125	0	-0.0005264750251038693
112.25	0	-0.0000865726117320508
112.375	0	0.0007975161702695421
112.5	0	-0.0015055209618931877
112.625	0	-0.00040172965066845876
112.75	0	0.0015771575407615606
112.875	0	0.0014604162319593998
113.	0	0.0008364982224064595
113.125	0	-0.000030684039951451794
113.25	0	0.0018093289929033702
113.375	0	-0.0011778662207256438
113.5	0	0.0019885324720181944
113.625	0	-0.0008524200353198224
113.75	0	0.0004716001133843968
113.875	0	-0.00015867882013770708
114.	0	0.0014973043107906875
114.125	0	0.0008255936684357038
114.25	0	-0.0015397730508085973
114.375	0	0.001473914266840217
114.5	0	0.0019152752162572115
114.625	0	0.0017390540882833917
114.75	0	-0.0016063553969426676
114.875	0	0.000400774588409039
115.	0	-0.000925261536224213
115.125	0	-0.00021241509131853154
115.25	0	0.0022306070949866096
115.375	0	0.000604918457520427
115.5	0	0.0019228626709466665
115.625	0	-0.001157892831048035
115.75	0	0.0019346228700156875
115.875	0	-3.4946559306238328e-6
116.	0	0.0019284571352835478
116.125	0	0.0014661258594357413
116.25	0	-0.00009959364860795843
116.375	0	-0.0017915824948627366
116.5	0	-0.0006147684688817766
116.625	0	0.0017510644108428976
116.75	0	0.0011693826658780273
116.875	0	0.0017141139623915382
117.	0	0.0006618094633269867
117.125	0	0.0006290325077827829
117.25	0	-0.00004928416583498352
117.375	0	0.0007652202576184184
117.5	0	-0.0007945626241204623
117.625	0	0.001413489873048011
117.75	0	-0.0019323456532280106
117.875	0	-0.0020370092095195603
118.	0	0.00047528770812336156
118.125	0	0.00001136934243781086
118.25	0	0.0011742890351691994
118.375	0	0.0014412013843520437
118.5	0	0.0005719638743575237
118.625	0	-0.0016621158390871817
118.75	0	-0.000966786953509319
118.875	0	-0.0016833130187920067
119.	0	0.00018353556508810448
119.125	0	-0.0006724106758454328
119.25	0	0.0010725505780267322
119.375	0	-0.00014044714923593693
119.5	0	0.001215724604600515
119.625	0	-0.0016645139636117451
119.75	0	0.00015968712097364274
119.875	0	-0.0006452171943980918
120.	0	-0.0011615773238191325
120.125	0	0.0009135321494758584
120.25	0	0.00020226846993683464
120.375	0	0.0012663523982211653
120.5	0	0.0013620004259850757
120.625	0	-0.00020797587868522565
120.75	0	0.001007059210614051
120.875	0	-0.001142368871743901
121.	0	0.001107440932142401
121.125	0	0.001629649132678162
121.25	0	-0.0016240161440599608
121.375	0	0.0017749705370340518
121.5	0	0.0005277181747814742
121.625	0	0.0014177888952093968
121.75	0	0.002001566718977586
121.875	0	0.0010618638012062968
122.	0	-0.0015433939209337638
122.125	0	-0.0011723528141749189
122.25	0	-0.00030303318050334206
122.375	0	-0.0007112676470191877
122.5	0	0.00008504416886785496
122.625	0	-0.00003349640641551613
122.75	0	-0.0006207995418623035
122.875	0	0.00026226079320603823
123.	0	0.0013777541196548036
123.125	0	-0.0010903268203640323
123.25	0	-0.0016389701942770135
123.375	0	-0.00017351397300775553
123.5	0	-0.000702361002891704
123.625	0	0.00019591728534115662
123.75	0	0.00018747804302216632
123.875	0	-0.0002670134119519028
124.	0	-0.0004340286578890723
124.125	0	-0.0011766679041342243
124.25	0	0.00032157913179465457
124.375	0	0.0009250505265890807
124.5	0	-0.000027176077166230585
124.625	0	0.0015111146437614292
124.75	0	0.0016279358873933511
124.875	0	0.000017853260653787853
125.	0	0.00002773171561936007
125.125	0	-0.001588375814288327
125.25	0	0.001396384518409582
125.375	0	0.0017791884079370634
125.5	0	-0.0012260632930764883
125.625	0	-0.00011057631233816107
125.75	0	-0.001321658210619642
125.875	0	0.000585418179662454
126.	0	0.0019899622558091717
126.125	0	-0.00033366132909960777
126.25	0	-0.0007318265235841878
126.375	0	0.00042311237230836774
126.5	0	0.0017285356205347748
126.625	0	0.0012488401859690314
126.75	0	0.000578262641989385
126.875	0	-0.0016742025207877149
127.	0	-0.001249154168218465
127.125	0	-0.0002226921945689891
127.25	0	-0.0013697685252606312
127.375	0	-0.00018121126594835792
127.5	0	0.00011434529789029327
127.625	0	-0.001566147588248033
127.75	0	-0.0009016092343696763
127.875	0	0.0016294179441474095
128.	0	0.00042895161228157945
128.125	0	-0.00033498074035187694
128.25	0	-0.0019395176951847064
128.375	0	0.0018722990437866262
128.5	0	-0.0011809858696229425
128.625	0	-0.001996445706041106
128.75	0	-0.0007782433964332707
128.875	0	-0.0016778256820898863
129.	0	0.0008923484502814426
129.125	0	-0.00020857464220730727
129.25	0	0.001788033415890704
129.375	0	0.0003278752595618857
129.5	0	0.000971909406657719
129.625	0	0.0016030471302047322
129.75	0	-0.001166803760043088
129.875	0	0.0013771798056848288
130.	0	0.000492171375238568
130.125	0	-0.0009368183019035539
130.25	0	-0.001085604165898712
130.375	0	-0.00008906195957800762
130.5	0	0.0000276033913115276
130.625	0	-0.0018380353620309248
130.75	0	0.001701861781936371
130.875	0	0.001295801012919188
131.	0	-0.0012684848264520158
131.125	0	0.0012025627834787265
131.25	0	-0.001058058320815462
131.375	0	0.001859774206941674
131.5	0	0.0019293982111747842
131.625	0	-0.001104087588060305
131.75	0	0.00037805183433542493
131.875	0	0.0010886510051758525
132.	0	0.0006111408143666176
132.125	0	-0.001313655379316067
132.25	0	-0.001218965877754061
132.375	0	0.0020465286588543363
132.5	0	0.001170899211365296
132.625	0	0.0012935912762512803
132.75	0	0.0009766371615893648
132.875	0	0.0003758373505101324
133.	0	0.001574619102538082
133.125	0	-0.0012614690766388028
133.25	0	-0.00009150092861540931
133.375	0	-0.0012186938209273297
133.5	0	0.0016149079244666645
133.625	0	0.0003462262315248889
133.75	0	-0.0016798625279175348
133.875	0	-0.0009792837614147937
134.	0	0.0010263082851491355
134.125	0	-0.000837590935745965
134.25	0	0.0006046401722006792
134.375	0	0.0013135745786087571
134.5	0	0.0018464588309207686
134.625	0	-0.0019455311317715135
134.75	0	-0.0009954077304926959
134.875	0	0.0007021541200967004
135.	0	-0.001752091641250106
135.125	0	-0.001283429595940345
135.25	0	0.001246767472662426
135.375	0	-0.00035744270796146503
135.5	0	0.0000829848817262406
135.625	0	-0.0010023469773020129
135.75	0	-0.001327358427423274
135.875	0	-0.0002961459411039614
136.	0	0.0013896168637040982
136.125	0	-0.0021088935759137374
136.25	0	0.00014976195681818
136.375	0	0.0004452501981208896
136.5	0	0.0012885093783607758
136.625	0	0.0017915482309251297
136.75	0	0.0007840846632692518
136.875	0	0.00045555466154557916
137.	0	0.0018927665129509824
137.125	0	-0.0015014606252414422
137.25	0	0.0010952915213446356
137.375	0	0.000873776345148407
137.5	0	-0.0018102074399600134
137.625	0	-0.0007628142261913813
137.75	0	0.0005696391600832866
137.875	0	-0.00015582358597281492
138.	0	0.0014945370842709416
138.125	0	0.0019626383339849617
138.25	0	-0.0003865251905186136
138.375	0	0.00013684899072346482
138.5	0	0.00047140541463360717
138.625	0	-0.0017836073430607681
138.75	0	-0.0014340967140680718
138.875	0	-0.001523062853633286
139.	0	-0.0006392418065318205
139.125	0	0.001074044746664298
139.25	0	0.0017089800553327186
139.375	0	-0.0012408616389912126
139.5	0	0.0013151923411831008
139.625	0	-0.0005061937018614463
139.75	0	0.0020538563824115024
139.875	0	-0.0001448854798736275
140.	0	0.0019066917262404977
140.125	0	0.001863224642328458
140.25	0	0.0005007024861726131
140.375	0	-0.0006705032194443951
140.5	0	-0.001301207849008665
140.625	0	0.000684786065010711
140.75	0	0.0001800425509054063
140.875	0	0.0005529041489699256
141.	0	-0.0005759789671858765
141.125	0	0.00014616175735090127
141.25	0	0.0018279079043608082
141.375	0	0.0009917340208620562
141.5	0	-0.00022529568187963127
141.625	0	0.0004221475118957093
141.75	0	-0.0010919203696704114
141.875	0	-0.0012842688158486144
142.	0	-0.0017806285217930318
142.125	0	-0.0014259662483846777
142.25	0	0.0008001871666509604
142.375	0	-0.0007888813963231659
142.5	0	0.0018504746231658743
142.625	0	0.0016568325060292025
142.75	0	0.00030673658723728305
142.875	0	-0.0020309748967177704
143.	0	0.0005653797655893595
143.125	0	-0.0009802630792229514
143.25	0	0.0006286897737908067
143.375	0	-0.001852092699629768
143.5	0	-0.0006820032288528532
143.625	0	0.00026501753221582793
143.75	0	0.001917329090683125
143.875	0	-0.00007803973919080705
144.	0	0.0002360125761698031
144.125	0	-0.00036410872996539193
144.25	0	-0.0006139376672126638
144.375	0	0.0019003288501344448
144.5	0	-0.001046251129152526
144.625	0	0.001295013531382541
144.75	0	-0.0015693623960606532
144.875	0	-0.0013122578179732185
145.	0	0.0013603290992501155
145.125	0	-0.0011318510518329864
145.25	0	0.001288717373140924
145.375	0	-0.00002214991481385349
145.5	0	-0.0018097269191890194
145.625	0	-0.0009356675544302805
145.75	0	0.0007543230365014809
145.875	0	-0.001176127132657541
146.	0	0.0003031150282790478
146.125	0	0.0017511571856666664
146.25	0	0.0018565337210119262
146.375	0	-0.000014002256936599715
146.5	0	-0.001607993158962638
146.625	0	0.0015684332828744482
146.75	0	0.0019268884246580833
146.875	0	0.0018824880303729243
147.	0	-0.00032490780113597547
147.125	0	-0.0006614602153083241
147.25	0	-0.0017843133612016498
147.375	0	0.0003164273619132843
147.5	0	0.0010612019846650337
147.625	0	0.0004578804892456947
147.75	0	-0.001301985971783536
147.875	0	-0.0019275226869679316
148.	0	-0.0017417602806961562
148.125	0	0.0006178711917638133
148.25	0	0.0006221937933050594
148.375	0	-0.0016740280606453914
148.5	0	0.0005935856473617302
148.625	0	-0.00199439872540967
148.75	0	-0.0015336568354105448
148.875	0	-0.00016645689499472
149.	0	-0.0019109724778282968
149.125	0	-0.0014052631841675281
149.25	0	0.0011135083226520661
149.375	0	0.001832687938218773
149.5	0	-0.0006807305326416301
149.625	0	0.00016621419565659228
149.75	0	-0.000887560381220271
149.875	0	0.0004907842666316935
150.	0	-0.000686402668843058
150.125	0	-0.0019425529904493215
150.25	0	-0.001847960591108632
150.375	0	-0.0009258113332477367
150.5	0	-0.00022720781509250515
150.625	0	0.0019106713675029851
150.75	0	0.0014485108063065036
150.875	0	-0.0009465034966442994
151.	0	-0.00045371508424883083
151.125	0	-0.001776600377332397
151.25	0	0.0019093785678370655
151.375	0	0.0008420198312361509
151.5	0	0.0008399364162770058
151.625	0	0.001880835153906094
151.75	0	-0.0012388750928861532
151.875	0	0.0014362054434906377
152.	0	0.000868842391239999
152.125	0	-0.0011383212644526326
152.25	0	0.0014788752013306854
152.375	0	0.0015669047796448615
152.5	0	0.0008653324256916715
152.625	0	-0.0012458434388162738
152.75	0	0.00033673241293941385
152.875	0	-0.0005373313958928872
153.	0	-0.0012369169807235731
153.125	0	-0.00010551358504088435
153.25	0	0.0012411403494205424
153.375	0	-0.0017463345111644372
153.5	0	0.00036312603073746777
153.625	0	-0.0016861344602441455
153.75	0	0.0005971013580419537
153.875	0	0.0003251066803044378
154.	0	0.0012330422904380147
154.125	0	-0.0014255410006567075
154.25	0	-0.0013313473836677051
154.375	0	-0.0009075534912919622
154.5	0	-0.0016637391545282116
154.625	0	0.000403004936687799
154.75	0	0.0000103179492453687
154.875	0	0.0013114665607078051
155.	0	-0.0018544248052552476
155.125	0	-0.0020395849162244883
155.25	0	-0.0011335621488601528
155.375	0	-0.0015410508983057648
155.5	0	0.00035342436774078923
155.625	0	0.0008601939579133296
155.75	0	-0.0005884799517917801
155.875	0	0.00044841174816555415
156.	0	0.0011784885369265044
156.125	0	-0.0013939988203678375
156.25	0	0.0009337612933162206
156.375	0	0.0012569572157566016
156.5	0	-0.0016451603565588691
156.625	0	-0.0011833757389171906
156.75	0	0.0014062326093629697
156.875	0	0.00030775641796305936
157.	0	0.0016317579107706034
157.125	0	0.0010500755901707293
157.25	0	-0.0006392775791550108
157.375	0	-0.0003683432330155341
157.5	0	0.0018952376211619276
157.625	0	-0.0014762108565837023
157.75	0	-0.0008166865147173196
157.875	0	0.0018070231630175995
158.	0	-0.00022085964725961652
158.125	0	0.0018630245526279475
158.25	0	0.0013955655784507433
158.375	0	-0.0015594113440430398
158.5	0	0.0012821037764060284
158.625	0	-0.0018988668110172906
158.75	0	0.0011579772923906552
158.875	0	-0.00038724344403396417
159.	0	-0.00008601935350848955
159.125	0	-0.0015490539728225015
159.25	0	0.0015126197534066207
159.375	0	-0.001652663863768231
159.5	0	-0.0002685722229546177
159.625	0	0.0004516394358433709
159.75	0	0.00010898747590426404
159.875	0	0.00040257407456218894
160.	0	-0.0018720026078485144
160.125	0	-0.00003706001812985592
160.25	0	-0.0017352510067652753
160.375	0	0.0012166466061780028
160.5	0	0.0012073836769584784
160.625	0	-0.00007572847944861788
160.75	0	-0.0005141695232666523
160.875	0	0.0004908895036282231
161.	0	0.0005681777012991039
161.125	0	-0.0012521524672461273
161.25	0	-0.0017443461681602129
161.375	0	0.0017258869329155996
161.5	0	0.0009505022894549463
161.625	0	-0.0013753264693723408
161.75	0	0.0016572721455100463
161.875	0	0.0015140917134272996
162.	0	0.0001094456353027828
162.125	0	0.000013624927096362754
162.25	0	0.001299777530098897
162.375	0	0.001571016156219064
162.5	0	-0.00016493258964885965
162.625	0	0.001177207544878253
162.75	0	5.068012050206255e-6
162.875	0	-0.0013000171458639334
163.	0	0.0017545481181690445
163.125	0	-0.0018541288482555637
163.25	0	-0.001359325977763803
163.375	0	-0.0015263799602045394
163.5	0	0.0017783638380824594
163.625	0	-0.0014211733555241275
163.75	0	0.0003804667454997689
163.875	0	0.0009092869580121211
164.	0	-0.001894940242134408
164.125	0	-0.0005982412614898242
164.25	0	0.0005274163110849764
164.375	0	0.001836374949670379
164.5	0	0.001410542049878791
164.625	0	0.0017028599554318455
164.75	0	0.001792718531531161
164.875	0	0.0017655027921226684
165.	0	0.0003167258535835035
165.125	0	0.001749300508894997
165.25	0	0.0012357183437162547
165.375	0	0.0008865788154312998
165.5	0	0.0019045106208740426
165.625	0	-0.0014631851334716715
165.75	0	0.0018675186965745525
165.875	0	0.0009592343061324747
166.	0	0.00004895002403947313
166.125	0	0.00015381456344750892
166.25	0	0.00040231150476239045
166.375	0	-0.000356777729826896
166.5	0	-0.001549714739465479
166.625	0	-0.000976965253416993
166.75	0	0.00004145199487521894
166.875	0	0.00016132513501678286
167.	0	-0.0006893048985502683
167.125	0	0.001968988977974498
167.25	0	-0.000210558189609592
167.375	0	-0.0010186563250111872
167.5	0	-0.0014832734352504373
167.625	0	0.0000832489592439939
167.75	0	-0.0004627348139007735
167.875	0	-0.0013209184458819797
168.	0	-0.00155440768454981
168.125	0	-0.00027026018023531965
168.25	0	-0.0010132808666154579
168.375	0	-0.0014700810290525748
168.5	0	0.0002193299627861933
168.625	0	-0.0008162908141361411
168.75	0	-0.0013606993050517776
168.875	0	-0.0010344310013623164
169.	0	0.001680120256333871
169.125	0	0.0011596561121626353
169.25	0	0.0000663113836730717
169.375	0	0.0015971051384013923
169.5	0	-0.0015159109621192986
169.625	0	0.0015105261262404305
169.75	0	-0.0011130282535577118
169.875	0	0.0009689784697966729
170.	0	-0.000882470250173364
170.125	0	0.001066328363262244
170.25	0	-0.001013215563364555
170.375	0	-0.0010020591072250292
170.5	0	-0.001766166304796299
170.625	0	-0.001563464575795921
170.75	0	0.0005585458602851986
170.875	0	-0.00035489453914051643
171.	0	0.0000811135684538082
171.125	0	-0.0011360914554436362
171.25	0	-0.0014097963396474341
171.375	0	-0.001811848238896925
171.5	0	0.001504877514610234
171.625	0	0.0012842612503557128
171.75	0	0.000595688384895281
171.875	0	0.0006502791692612212
172.	0	-0.0012241968587604493
172.125	0	0.00036943374857404125
172.25	0	-0.0004348280167612721
172.375	0	0.0019284914571434408
172.5	0	-0.0003164818971353193
172.625	0	0.0008426807833025878
172.75	0	-0.0006863322401978308
172.875	0	0.00100449668086594
173.	0	-0.0000620587167772838
173.125	0	-0.0009495686317458116
173.25	0	0.0006410723806689476
173.375	0	0.0007715483023612215
173.5	0	-0.00016739132171132758
173.625	0	-0.00009570810944161704
173.75	0	-0.0016787973429212115
173.875	0	0.0008485027138970087
174.	0	0.0013912542456144545
174.125	0	0.0014755902177415665
174.25	0	0.000020930312701486942
174.375	0	-0.0011058034749508784
174.5	0	0.00192975390133221
174.625	0	-0.0013453137182747766
174.75	0	0.00011839496447366785
174.875	0	-0.0008062173573365438
175.	0	-0.00044058223835263127
175.125	0	-0.0019884812876120967
175.25	0	0.0005046278688661689
175.375	0	0.0018309271645765026
175.5	0	-0.0014275176566859275
175.625	0	-0.0019930531031754624
175.75	0	0.0005322349377378621
175.875	0	-0.0007294366143254539
176.	0	-0.0004385058810037968
176.125	0	0.0006793174954888869
176.25	0	-0.0003100344263668901
176.375	0	-0.00015912678741069786
176.5	0	0.0011825856866663229
176.625	0	-0.001032317770937493
176.75	0	-0.000704261748689372
176.875	0	-0.0012549012218014113
177.	0	0.00027951926103564323
177.125	0	0.00018320441954179103
177.25	0	0.0008613739298446867
177.375	0	-0.0006086750723971227
177.5	0	0.0010086414880651742
177.625	0	-0.0005664378848767238
177.75	0	-0.0018525539670805314
177.875	0	-0.000599755451229124
178.	0	-0.0001656925805047185
178.125	0	-0.0006809245304467205
178.25	0	0.000646471511595089
178.375	0	0.0019560913368400976
178.5	0	-0.0010753357421698936
178.625	0	-0.0012999402903773806
178.75	0	0.0004918853941435389
178.875	0	-0.0013991010532859603
179.	0	-0.000847503860426652
179.125	0	0.0002883292569503257
179.25	0	0.00021139813651875996
179.375	0	-0.0014318353280757474
179.5	0	-0.00006116883131184896
179.625	0	-0.001712754585572683
179.75	0	-0.001982994004785166
179.875	0	0.0007822346493362042
180.	0	0.0004400889951034425
180.125	0	0.000727859499022647
180.25	0	0.0012027280352886484
180.375	0	0.0017359582389502323
180.5	0	0.0015553281495315617
180.625	0	0.001014623908361368
180.75	0	0.0009776011692207505
180.875	0	-0.001195532399787506
181.	0	-0.0004434805314064231
181.125	0	0.0005862160951321065
181.25	0	-0.0014167547381125844
181.375	0	0.0008697555980776362
181.5	0	-0.0005868898972654456
181.625	0	-0.0013344445965374574
181.75	0	-0.001552141912024442
181.875	0	-0.0013919648312972512
182.	0	-0.0004328281414735993
182.125	0	-0.00024612578613744776
182.25	0	0.0016858180462785582
182.375	0	-0.00017046927039576955
182.5	0	-0.0002658592876751844
182.625	0	-0.001501226230754686
182.75	0	2.383970719535455e-6
182.875	0	0.0005699035127215573
183.	0	-0.0015493284987825764
183.125	0	-0.00017876932622156737
183.25	0	-0.0018064524653970727
183.375	0	-0.0011000958381593695
183.5	0	0.0006562060474838251
183.625	0	-0.0015364931669001566
183.75	0	0.0014174584351228363
183.875	0	-0.00044357328792370447
184.	0	-0.0005733405413028079
184.125	0	0.00023194580244071785
184.25	0	-0.0018310213237288525
184.375	0	0.0010191075467429443
184.5	0	-0.0013115241335837512
184.625	0	0.0010799069925091994
184.75	0	-0.0011378879589035522
184.875	0	-0.001570336458592596
185.	0	-0.00015365841172347764
185.125	0	0.0014112323229591125
185.25	0	0.0016123134409343712
185.375	0	0.000016452867108922226
185.5	0	0.00130105854800713
185.625	0	0.0017810708073446484
185.75	0	-0.0005156076409141763
185.875	0	-0.00048439421144143513
186.	0	0.0004947240513111896
186.125	0	-0.0014678475358661093
186.25	0	0.00021720309634592284
186.375	0	-0.0017755277936101282
186.5	0	0.0015702249992246748
186.625	0	-0.0017672370903626387
186.75	0	0.0005240299279109101
186.875	0	0.001529264904435652
187.	0	0.0016872790320355381
187.125	0	0.0019010330378708
187.25	0	-0.0016567650981702499
187.375	0	0.0009349143313744373
187.5	0	0.0007621991765443371
187.625	0	-0.0011566074274171484
187.75	0	0.0011649595602346622
187.875	0	0.001134817118046506
188.	0	-0.0011695573964850762
188.125	0	0.00003517172449442121
188.25	0	-0.0010205702171540015
188.375	0	0.001965204324938096
188.5	0	-0.0005967234949839437
188.625	0	0.0018331815254300254
188.75	0	-0.0003979548941321974
188.875	0	0.0003967556069979639
189.	0	-0.000048669455568385476
189.125	0	0.0011848145226965809
189.25	0	-0.00011814327476300141
189.375	0	0.0008318474925911076
189.5	0	-0.001428250394864125
189.625	0	0.0019446748188931989
189.75	0	0.0004709383685265345
189.875	0	-0.0012638098977114508
190.	0	-0.001123371470856624
190.125	0	-0.0007870354169052872
190.25	0	0.0015979345716524466
190.375	0	0.00044105647167928526
190.5	0	0.0014580600203476166
190.625	0	0.0017137787370746734
190.75	0	0.0003641566825142389
190.875	0	0.00009489832862058791
191.	0	-0.0016169327723608222
191.125	0	0.00028274786871769464
191.25	0	-0.0006982265098034744
191.375	0	0.0013702527403772406
191.5	0	0.0016291791641683076
191.625	0	-0.0010348373424149766
191.75	0	-0.00011657119793229281
191.875	0	-0.0009216562697900485
192.	0	0.001669740877539687
192.125	0	-0.0006893587214485223
192.25	0	-0.0009870297235106324
192.375	0	-0.0008674744686994343
192.5	0	-0.0014182807006042888
192.625	0	0.0013348061171147491
192.75	0	0.0019241392949838996
192.875	0	0.0010631733057202394
193.	0	-0.000730706341071784
193.125	0	0.0016051437188684418
193.25	0	0.0005396122849731449
193.375	0	-0.0016318452956884388
193.5	0	-0.001378780119180445
193.625	0	-0.0018406801590090743
193.75	0	-3.4875024276228675e-6
193.875	0	0.001058470595290263
194.	0	-0.0014598709113405525
194.125	0	0.000771698857163315
194.25	0	0.000030402809000069048
194.375	0	-0.00027040127738223174
194.5	0	-0.0011088449923059114
194.625	0	-0.0014550453453884527
194.75	0	0.0001080812929204232
194.875	0	-0.0016614795104043436
195.	0	0.0002006270057533375
195.125	0	-0.001373402031709899
195.25	0	0.00010487180138457974
195.375	0	-0.0013801337392788887
195.5	0	0.0017899548711201219
195.625	0	0.0003263237779625391
195.75	0	0.00010142224475779398
195.875	0	-0.00037767900705098015
196.	0	-0.0017177307213040068
196.125	0	0.0016114683119826361
196.25	0	0.001399838085626428
196.375	0	0.0006185970068229672
196.5	0	0.0017772413824420285
196.625	0	0.0004712250499509572
196.75	0	-0.0002931573589277382
196.875	0	0.001665316035755841
197.	0	-0.0006795188127503126
197.125	0	0.0008454789330923232
197.25	0	0.0008355739524836723
197.375	0	-0.0011233336337251516
197.5	0	0.0011863960492231665
197.625	0	0.00007324107338869724
197.75	0	0.00018544505317923067
197.875	0	0.0005602627287767132
198.	0	0.00001917228341897122
198.125	0	-0.0016601350487079982
198.25	0	-0.0013734825314355948
198.375	0	-0.0006929379922403799
198.5	0	0.0009617720784934336
198.625	0	-0.0001602463642539253
198.75	0	0.0006566714251854048
198.875	0	0.0015617492158897968
199.	0	0.0015284975295387256
199.125	0	0.0016701724488515188
199.25	0	0.0014054125062739975
199.375	0	-0.0017884929097530325
199.5	0	-0.0013735769323937675
199.625	0	0.00014426077451957882
199.75	0	-0.001962972205258294
199.875	0	0.0009476634662256939
200.	0	-0.0019739988390784684
